"","raw_batch1_07262021_MT___MT_20210726_001","raw_batch1_07262021_MT___MT_20210726_003","raw_batch1_07262021_MT___MT_20210726_005","raw_batch1_07262021_MT___MT_20210726_007","raw_batch1_07262021_MT___MT_20210726_009","raw_batch1_07262021_MT___MT_20210726_095","raw_batch1_07262021_MT___MT_20210726_097","raw_batch1_07262021_MT___MT_20210726_193","raw_batch1_07262021_MT___Blank_20210726_003"
"F832",7561208,5837827,4962233,4759065,4338880,3930999,4128501,3735608,0
"F833",9909599,6738001,6112487,5794701,5329438,5324721,5234941,4921071,0
"F836",0,0,0,0,0,0,0,0,0
"F837",0,551531,0,0,0,0,0,0,0
"F838",0,0,0,0,0,0,0,0,0
"F839",0,0,0,0,0,0,0,0,0
"F845",10261037,3900607,2492956,1978678,1448636,15494584,9422370,13110478,3212517
"F846",404060,0,0,0,0,7590017,976558,2266082,0
"F853",0,0,0,0,0,0,0,0,0
"F854",13736,0,0,26611,0,0,0,0,0
"F855",124762,0,0,457314,609565,0,0,0,0
"F857",0,0,0,0,0,0,0,0,0
"F858",0,0,0,0,0,0,0,0,0
"F859",0,0,0,0,0,0,0,0,0
"F860",0,0,0,0,0,0,0,0,0
"F861",0,0,0,0,0,0,0,0,0
"F866",0,0,0,0,0,0,0,0,0
"F868",0,0,0,0,0,0,0,0,0
"F869",0,0,0,0,0,0,0,0,0
"F870",0,0,0,0,0,0,0,0,0
"F872",0,0,0,0,0,0,0,0,0
"F873",0,0,0,0,0,0,0,0,0
"F874",6369,0,0,0,0,0,0,0,0
"F875",9189660,4768346,3439814,3601545,3390801,1713257,2452757,876100,0
"F876",0,0,0,0,0,0,0,0,0
"F879",0,0,0,0,0,0,0,0,0
"F880",2305332,1925265,1624926,1541133,1573397,1328103,1276498,1122366,0
"F881",477462,220956,92433,99207,111315,360352,244143,240387,0
"F882",340156,501777,352414,368134,283361,99734,279835,163468,0
"F883",633776,542099,480014,413492,542819,188231,135573,94088,0
"F884",311815,288270,320332,224984,265302,10109,160870,50690,0
"F885",2105723,2887146,2606304,2364111,2612140,58701,443335,407542,0
"F886",1336713,1303266,1301703,1082268,1152026,203023,496871,243365,0
"F888",0,0,0,0,0,0,0,0,0
"F889",0,0,0,0,0,0,0,0,0
"F890",10279622,11351161,11487379,10867892,10814677,12680783,12405308,13590773,0
"F891",0,0,0,0,0,0,0,0,0
"F892",15465722,9274746,8261508,7934420,7786307,26678946,13740115,18031821,5731751
"F893",0,0,0,0,0,0,0,0,0
"F894",0,0,0,0,0,0,0,0,0
"F895",0,0,0,0,0,0,0,0,0
"F897",0,0,0,0,0,0,0,0,0
"F898",0,124236,0,236957,0,600269,732612,841344,112580
"F899",0,5983,0,0,0,41053,52915,204007,5259
"F901",48484457,33788368,29793917,27781984,27954570,22971783,21453119,21687047,0
"F902",0,0,0,0,0,0,0,0,0
"F903",0,0,0,0,0,0,46281,0,0
"F904",44607357,42300003,41912903,41516812,42744124,38438144,39552612,52619877,0
"F905",0,0,0,0,0,0,0,0,0
"F912",0,0,0,0,0,0,503021,0,0
"F914",0,0,0,0,0,0,0,0,0
"F915",0,0,0,0,0,0,0,0,0
"F916",0,0,0,0,0,0,0,0,0
"F917",0,0,0,0,0,0,0,0,0
"F918",0,0,0,0,0,0,0,0,0
"F919",0,0,0,0,0,0,0,0,0
"F920",0,0,0,0,0,0,0,0,0
"F921",0,0,0,0,0,0,0,0,0
"F922",0,0,0,0,0,0,0,0,0
"F923",1058440,1339879,1694231,2009417,1938503,2102799,2628419,2670508,0
"F924",0,0,0,0,0,0,0,0,0
"F925",0,0,0,0,0,0,0,0,0
"F926",0,0,0,0,0,0,0,0,0
"F927",0,0,0,0,0,0,13463,0,0
"F928",16539530,12109283,10401225,9851847,10114456,12126372,11671187,10976393,0
"F932",0,0,0,0,0,0,0,0,0
"F934",530346,535469,661257,635200,655010,663648,478082,429437,0
"F935",931620,871402,855053,783596,924932,1449381,1306990,1349830,0
"F936",0,0,0,0,0,0,0,0,0
"F938",1002129,1054897,1105819,1178307,1154678,980560,1036510,918407,0
"F939",8041724,6345534,6312180,5965051,5320114,5375567,4793369,4785557,0
"F940",0,0,0,0,0,0,0,0,0
"F941",0,0,0,0,0,0,0,0,0
"F943",58371,141463,191471,129351,140257,234346,169371,134136,0
"F944",9096707,6694826,5595486,5321290,5285197,3839639,3514987,3083926,0
"F945",1472960,959839,685435,736713,703469,578464,572678,496049,0
"F946",0,0,0,0,0,0,0,0,0
"F947",0,0,0,0,0,0,0,0,0
"F948",331138,640952,607436,532514,519231,450315,471935,585490,0
"F949",36340,246670,698867,852527,1005193,900303,978517,863405,0
"F950",29657,44236,14912,72536,134806,19622,57346,98915,0
"F951",0,0,0,0,0,0,0,0,0
"F952",0,0,0,0,0,0,0,0,0
"F954",0,0,0,0,0,0,0,0,0
"F957",0,0,0,0,0,0,0,0,0
"F958",0,0,0,0,0,0,0,0,0
"F959",0,0,0,0,0,0,0,0,0
"F960",6310990,7218793,7010401,7850092,7632203,9511122,9832575,19597650,3457607
"F962",0,0,0,0,0,0,0,0,0
"F963",0,0,0,0,0,0,0,0,0
"F970",0,472621,553724,0,614572,824587,0,897287,0
"F971",0,0,0,0,0,0,0,0,0
"F972",0,0,0,0,0,0,0,0,0
"F973",0,0,0,0,0,0,0,0,0
"F974",0,0,0,0,0,0,0,0,0
"F975",0,0,0,0,0,0,0,0,0
"F985",1233859,0,0,0,0,0,0,0,0
"F986",0,0,0,0,0,0,0,0,0
"F988",0,0,0,0,0,0,0,0,0
"F989",0,0,0,0,0,0,0,0,0
"F995",0,1764916,1899307,1839774,1897861,2941494,2257275,0,2943150
"F996",0,0,0,0,0,0,0,1335077,0
"F997",0,0,0,0,0,0,0,223944,0
"F998",0,0,0,0,0,0,0,0,0
"F999",0,0,0,0,0,0,0,0,0
"F1000",472206,294910,316801,0,0,0,0,0,0
"F1001",759816,637235,536320,0,0,0,0,0,0
"F1002",0,0,0,0,0,0,0,0,0
"F1003",0,0,0,0,0,0,0,0,0
"F1004",0,0,0,0,0,0,0,0,0
"F1005",0,0,0,0,0,0,0,0,0
"F1006",0,0,0,0,0,0,0,0,0
"F1007",0,0,0,0,0,0,0,0,0
"F1008",0,0,0,0,0,0,0,0,0
"F1009",0,0,0,0,0,0,0,0,0
"F1010",0,0,0,0,0,0,0,0,0
"F1011",0,0,0,0,0,0,0,0,0
"F1012",0,0,0,0,0,0,0,0,0
"F1014",0,0,0,0,0,0,0,0,0
"F1015",0,0,0,0,0,0,0,0,0
"F1016",0,0,0,0,0,0,0,0,0
"F1017",0,0,0,0,0,0,0,0,0
"F1021",0,0,0,0,0,0,0,0,0
"F1025",1415155,1931797,1960486,2816582,3282121,6210815,5944584,7055177,10768960
"F1026",0,0,0,0,0,0,0,0,0
"F1027",0,0,0,0,0,0,0,0,0
"F1028",0,0,0,0,0,0,0,0,0
"F1029",0,0,0,0,0,0,0,0,0
"F1030",2341911,1944536,2460303,2536982,2666488,1934777,1829548,1671254,0
"F1032",0,0,0,0,0,0,0,0,0
"F1033",0,0,0,0,0,0,0,0,0
"F1034",0,0,0,0,0,0,0,0,0
"F1035",0,0,0,0,0,0,0,0,0
"F1036",0,0,0,0,0,0,0,0,0
"F1037",0,0,0,0,0,0,0,0,0
"F1038",0,0,0,0,0,0,0,0,0
"F1041",0,0,0,0,0,0,0,0,0
"F1042",0,0,0,0,0,0,629367,0,0
"F1043",0,0,0,0,0,0,9913,0,0
"F1044",0,0,0,0,0,0,0,0,0
"F1045",0,0,0,0,0,0,0,0,0
"F1046",0,0,0,0,0,0,0,0,0
"F1047",0,0,0,0,0,0,0,0,0
"F1049",1696440,1235722,1066768,972647,1041821,766216,0,0,0
"F1050",453951,450591,380648,447514,270371,265400,228539,476730,330843
"F1051",1831594,2198983,2468496,2593378,2552116,2847817,2485221,2494709,655556
"F1052",50495,58825,0,40313,83962,89043,46458,21917,0
"F1053",1091756,718564,615423,599474,538231,469300,463896,441353,0
"F1054",0,0,0,0,0,0,0,0,0
"F1055",0,0,0,0,0,0,0,0,0
"F1057",0,0,0,0,0,0,0,0,0
"F1058",0,0,0,0,0,0,0,0,0
"F1061",0,0,0,0,0,0,0,0,0
"F1065",0,0,0,0,0,0,0,0,0
"F1066",0,0,0,0,0,0,0,0,0
"F1067",0,0,0,0,0,0,0,0,0
"F1070",0,0,0,0,0,0,0,0,0
"F1071",0,0,0,0,0,0,0,0,0
"F1072",0,0,0,0,0,0,0,0,0
"F1073",0,0,0,0,0,0,0,0,0
"F1074",0,0,0,0,0,0,0,0,0
"F1075",5887794,4214553,3466309,2997674,3074533,2147809,1930672,1836459,0
"F1076",0,0,0,0,0,0,0,0,0
"F1077",0,0,0,0,0,0,0,0,0
"F1078",0,0,0,0,0,0,0,0,0
"F1079",0,0,0,0,0,0,0,0,0
"F1080",0,0,0,0,0,0,0,0,0
"F1081",0,0,0,0,0,0,0,0,0
"F1082",0,0,0,0,0,0,0,0,0
"F1087",0,0,0,0,0,0,0,0,0
"F1088",260296,415796,299691,278447,288757,257645,313478,546415,513699
"F1090",0,0,0,0,0,0,0,0,0
"F1091",0,0,0,0,0,0,0,0,0
"F1092",0,0,0,0,0,0,0,0,0
"F1093",0,0,0,0,0,0,0,0,0
"F1094",0,0,0,0,0,0,0,0,0
"F1096",0,0,0,0,0,0,0,0,0
"F1097",0,0,0,0,0,0,0,0,0
"F1102",0,0,0,0,0,0,0,0,0
"F1107",0,0,0,0,0,0,0,0,0
"F1108",0,0,0,0,0,0,0,0,0
"F1109",0,426381,612423,755000,696152,1231465,1149267,2342892,0
"F1110",0,0,0,0,0,0,0,0,0
"F1112",0,291477,996666,1890593,2806752,5041856,5256138,5434914,3727986
"F1113",4939183,3252976,3143354,3136577,3490805,1502902,1553939,0,0
"F1116",0,0,0,0,0,0,0,0,0
"F1117",0,0,0,0,0,0,0,0,0
"F1118",0,0,0,0,0,0,0,0,0
"F1119",0,0,0,0,0,0,0,0,0
"F1120",0,0,0,0,0,0,0,0,0
"F1122",0,0,0,0,0,0,0,0,0
"F1123",0,0,0,0,0,0,0,0,0
"F1126",0,0,0,0,0,0,0,0,0
"F1127",0,0,0,0,0,0,0,0,0
"F1128",0,0,0,0,0,1681486,0,0,0
"F1131",0,0,0,0,0,91532,0,0,0
"F1132",0,0,0,0,0,133305,0,0,0
"F1135",0,0,0,0,0,0,0,0,0
"F1136",0,0,0,0,0,0,0,0,0
"F1139",0,0,0,0,0,0,0,0,0
"F1141",0,0,0,0,0,1307717,0,0,0
"F1143",0,0,0,0,0,0,0,0,0
"F1144",0,0,0,0,0,0,0,0,0
"F1146",0,0,0,0,0,0,0,0,0
"F1148",102730131,80608208,70061416,66191291,64888299,53223969,52930875,46339133,0
"F1152",0,0,0,0,0,0,0,0,0
"F1153",0,0,0,0,0,0,0,0,0
"F1157",0,0,0,0,0,0,0,0,0
"F1158",0,0,0,0,0,0,0,0,0
"F1159",0,0,0,0,0,0,0,0,0
"F1160",0,0,0,0,0,0,0,0,0
"F1161",0,0,0,0,0,0,0,0,0
"F1162",0,0,0,0,0,0,0,0,0
"F1163",0,0,0,0,0,0,0,0,0
"F1165",0,0,0,0,46774,0,0,0,0
"F1166",0,0,0,0,19760,0,0,0,0
"F1167",0,0,0,0,0,0,0,0,0
"F1172",0,0,0,0,0,0,0,0,0
"F1173",0,0,0,0,0,0,0,0,0
"F1182",0,0,0,0,0,0,0,0,0
"F1183",0,0,0,0,0,0,0,0,0
"F1184",0,0,0,0,0,0,0,0,0
"F1186",0,0,0,0,0,0,0,0,0
"F1187",0,0,0,0,0,0,0,0,0
"F1188",0,30170,0,0,0,0,0,0,0
"F1189",0,115399,0,0,0,0,0,0,0
"F1193",0,15646,0,0,0,0,0,0,0
"F1200",0,0,0,0,0,0,0,0,0
"F1203",0,0,0,0,0,0,0,0,0
"F1204",0,0,0,0,0,0,0,0,0
"F1205",0,0,0,0,0,0,0,0,0
"F1206",0,0,0,0,0,0,0,0,0
"F1207",52561743,47453537,45481678,44330314,43917115,46124744,48118520,48392808,0
"F1208",0,0,0,0,0,0,0,0,0
"F1209",0,0,0,0,0,1582374,0,0,0
"F1210",0,0,0,0,0,0,0,0,0
"F1211",22896588,20008408,17114415,16876858,16547677,14416459,14361386,13640461,0
"F1212",0,0,0,0,0,0,0,0,0
"F1213",0,0,0,0,0,0,0,0,0
"F1214",0,0,0,0,0,0,0,0,0
"F1215",0,0,0,0,0,0,0,0,0
"F1218",0,0,0,0,0,0,0,0,0
"F1219",0,0,0,0,0,0,0,0,0
"F1221",0,0,0,0,0,0,0,0,0
"F1222",3243061,3043241,2805886,2574970,2923535,2731637,2615084,3721066,0
"F1223",5794934,2259098,1612606,1158054,833797,9068682,5385633,7828610,1807674
"F1224",0,0,0,0,0,0,0,0,0
"F1232",0,0,0,0,0,0,0,0,0
"F1233",0,0,0,0,0,0,0,0,0
"F1234",0,0,0,0,0,0,0,0,0
"F1235",2080918,1589976,1268540,1281686,1263029,990846,930579,962406,0
"F1236",0,0,0,0,0,0,0,0,0
"F1238",0,0,0,0,6220,0,0,0,0
"F1239",0,0,0,0,0,0,0,0,0
"F1240",0,0,0,0,0,0,0,7069,0
"F1242",0,0,0,0,0,0,0,0,0
"F1244",0,0,0,0,0,515166,371765,0,334826
"F1245",0,0,0,0,0,7909,16278,0,0
"F1246",0,0,0,0,0,0,0,0,0
"F1247",0,0,0,0,0,8806,0,0,0
"F1248",0,0,0,0,0,0,0,0,0
"F1249",0,0,0,0,0,0,0,0,0
"F1250",0,0,0,0,0,0,0,0,0
"F1253",1326935,2077915,2950522,3207655,3473437,7903911,7779147,7251338,0
"F1254",1370696,2293618,2807148,3249275,3479593,7505838,7406062,6851362,0
"F1255",1353330,1967553,2587754,2956541,3098999,6659988,6366116,5570848,0
"F1256",690860,871152,811867,984385,1230783,1361675,1939177,1593551,0
"F1257",408176,619100,891048,1053586,1010970,1885734,1737655,1363262,0
"F1258",0,0,0,0,0,0,0,0,0
"F1260",17165,0,10757,17079,0,0,0,19416,0
"F1261",98725,129657,93043,116581,0,0,0,97411,0
"F1262",108161,104148,77100,82046,0,0,0,52304,0
"F1263",0,0,0,0,0,0,0,0,0
"F1264",0,0,0,0,0,0,0,0,0
"F1265",0,0,0,0,0,0,0,0,0
"F1266",0,0,0,0,0,0,0,0,0
"F1267",14023680,10057637,8431783,8621723,8087987,10687345,9683953,9159256,0
"F1269",0,0,0,0,0,0,0,0,0
"F1270",0,0,0,0,0,0,0,0,0
"F1277",2648527,1651107,1634180,1952970,1376915,2379893,2653777,1622782,0
"F1278",17136,16121,0,0,16034,0,0,0,0
"F1279",770046,610156,0,529259,532363,0,0,0,0
"F1280",0,0,0,0,0,0,0,0,0
"F1281",0,0,0,0,0,0,0,0,0
"F1282",0,0,0,0,0,0,0,0,0
"F1283",0,0,0,0,0,0,0,0,0
"F1284",0,0,0,0,0,0,0,0,0
"F1285",0,0,0,0,0,0,0,0,0
"F1286",0,0,0,0,0,0,0,0,0
"F1287",0,0,0,0,0,0,0,0,0
"F1288",0,0,0,0,0,0,0,0,0
"F1289",0,0,0,0,0,0,0,0,0
"F1290",0,0,0,0,0,0,0,0,0
"F1291",0,0,0,0,0,0,0,0,0
"F1293",0,0,0,0,0,0,0,0,0
"F1294",57827,27315,47967,0,0,0,12970,0,0
"F1295",1505278,1098058,894909,998751,918112,966625,854088,674061,0
"F1296",0,0,0,0,0,0,0,0,0
"F1297",0,0,417108,506784,429315,390672,389099,545631,0
"F1298",0,0,18269,50467,48844,41631,49113,98049,0
"F1300",0,0,246908,242791,209034,156811,169619,191210,0
"F1301",0,0,0,49115,0,0,0,0,0
"F1302",0,0,0,164364,0,0,0,0,0
"F1303",150260,155403,185098,133768,161692,137557,138503,149368,223146
"F1304",715474,885662,873987,968564,944680,725417,786555,697070,753488
"F1305",4826219,4105167,3900168,3946746,3885316,2021618,2358650,1807845,432250
"F1306",255238,458713,466503,423025,507963,406441,442617,393057,290406
"F1307",0,0,0,0,0,0,0,0,0
"F1308",0,0,0,0,0,0,0,0,0
"F1309",1456511,1000299,825411,700651,954347,957487,950488,935675,0
"F1310",0,0,0,0,0,0,0,0,0
"F1311",0,0,0,0,0,0,0,0,0
"F1313",580972,403936,0,0,0,0,0,0,0
"F1319",0,0,0,0,96395,0,0,0,0
"F1320",0,0,0,0,116328,0,0,0,0
"F1321",0,0,0,0,0,0,0,0,0
"F1324",0,0,0,0,0,0,0,0,0
"F1326",0,712794,1132230,971063,859053,625203,738144,615029,0
"F1327",0,60528,152709,134425,110313,67939,123435,108895,0
"F1331",255550,388570,464031,384954,364446,456119,579738,1311384,0
"F1332",1053086,1840875,2454364,2778743,2487601,2192814,2538810,2620029,739626
"F1333",710098,700911,716309,751292,956225,1048360,903625,912952,171524
"F1334",3380787,2340875,1663800,1785699,1746801,1444787,1357780,1294827,86449
"F1335",1372436,1223474,1144224,1178007,1028486,959286,864650,848069,131092
"F1336",726978,405772,515676,373541,458261,475584,557248,402127,134661
"F1338",0,0,0,0,0,0,0,0,0
"F1340",0,0,0,0,0,0,0,0,0
"F1342",0,0,0,0,0,0,0,0,0
"F1343",0,680878,0,0,0,0,0,0,0
"F1345",3322963,2486958,2229346,1989597,1903146,1779889,1609833,1303541,0
"F1346",3618062,2561112,2042961,2068089,1725201,1613013,1721857,1623233,0
"F1349",1292121,0,0,0,975877,2314602,1914120,1763977,0
"F1354",0,0,0,0,0,0,0,0,0
"F1356",0,0,0,0,0,0,0,0,0
"F1358",0,0,0,0,0,0,0,0,0
"F1360",0,0,0,0,0,0,0,0,0
"F1362",0,0,0,0,0,0,0,0,0
"F1364",0,0,0,0,0,0,0,0,0
"F1365",0,0,0,0,0,0,0,0,0
"F1370",0,0,0,0,0,0,0,0,0
"F1371",0,0,0,0,0,0,0,0,0
"F1372",577933,597992,596442,542547,0,462683,0,0,0
"F1373",1240049,562812,540622,0,0,391888,0,0,0
"F1374",120266,99438,74941,5008,0,39678,0,0,0
"F1375",9185518,9860605,9633145,9836273,9963443,6561232,6717156,4836172,0
"F1376",0,0,0,0,0,0,0,0,0
"F1377",0,0,0,0,0,0,0,0,0
"F1378",0,0,0,0,0,0,0,0,0
"F1379",0,0,0,0,0,0,0,0,0
"F1380",0,0,0,0,0,0,0,0,0
"F1381",0,0,0,0,0,0,0,0,0
"F1382",0,0,0,0,0,0,0,0,0
"F1383",0,0,0,0,0,0,0,0,0
"F1384",0,0,0,0,0,0,0,0,0
"F1385",0,0,0,0,0,0,0,0,0
"F1387",79729,104312,73586,82425,103125,0,0,0,0
"F1388",1178159,1726728,1511933,1469875,1702279,0,0,0,0
"F1390",0,0,0,0,0,0,0,0,0
"F1393",994863,717314,0,898578,0,0,0,762001,0
"F1395",1479621,1101424,1132400,1083531,937026,800169,746019,798254,0
"F1397",0,0,0,0,0,0,0,0,0
"F1398",0,0,0,0,0,0,0,0,0
"F1401",0,0,0,0,0,0,0,0,0
"F1402",0,0,0,0,0,0,0,0,0
"F1403",659356,1097917,1548766,1780796,2230484,5739322,6104028,5596034,0
"F1404",3353934,3531272,3290336,3202143,3337454,2993484,2913605,2712726,0
"F1405",27297406,20596037,20199053,18897908,16869936,17545844,14938400,16063191,0
"F1406",0,0,0,0,0,0,0,0,0
"F1407",0,0,0,0,0,0,0,0,0
"F1408",0,0,0,0,0,0,0,0,0
"F1409",0,0,0,0,0,0,0,0,0
"F1410",0,0,0,0,0,0,0,0,0
"F1411",0,0,0,0,0,0,0,0,0
"F1413",0,0,0,0,0,0,0,0,0
"F1414",0,0,0,0,0,0,0,0,0
"F1418",0,0,0,0,0,0,0,0,0
"F1419",0,0,0,0,0,0,0,0,0
"F1424",0,0,0,0,0,0,0,0,0
"F1426",0,0,0,0,0,0,0,0,0
"F1427",0,0,0,0,0,0,0,0,0
"F1428",0,0,0,0,0,0,0,0,0
"F1429",0,0,0,0,0,0,0,0,0
"F1432",0,0,0,0,0,0,0,0,0
"F1436",0,0,0,269582,0,0,0,0,0
"F1437",0,0,0,0,0,0,0,0,0
"F1438",0,0,0,0,0,0,0,0,0
"F1439",0,0,0,239763,0,0,0,0,0
"F1440",0,0,0,0,0,0,0,0,0
"F1441",0,0,0,17194,0,0,0,0,0
"F1442",0,0,0,11875,0,0,0,0,0
"F1443",0,0,0,10515,0,0,0,0,0
"F1446",120446027,97395314,86465220,81238915,80574651,96358557,91191388,94291529,0
"F1447",0,0,0,0,0,0,0,0,0
"F1448",0,0,0,0,0,0,0,0,0
"F1449",0,0,0,0,0,0,0,0,0
"F1450",0,0,0,0,0,0,0,0,0
"F1451",0,0,0,0,0,0,0,0,0
"F1452",0,0,0,0,0,0,0,0,0
"F1453",0,0,0,0,0,0,0,0,0
"F1454",0,0,0,0,0,0,0,0,0
"F1456",0,0,0,0,0,0,0,0,0
"F1461",0,0,0,0,0,0,0,0,0
"F1462",1270695,0,0,0,0,0,0,0,0
"F1463",1454355,1276402,0,1353543,1224532,1765766,1619255,1169029,0
"F1468",1669129,4240852,3548914,3235547,3369505,0,2651357,879427,0
"F1470",0,0,0,0,0,0,0,0,0
"F1471",0,0,0,0,0,0,0,0,0
"F1472",0,288990,412512,394744,321206,446558,408235,340599,0
"F1479",1056550,739663,655281,573445,669828,0,543170,0,0
"F1480",0,0,0,0,0,0,0,0,0
"F1481",0,0,0,0,0,0,0,0,0
"F1483",0,0,0,0,0,0,0,0,0
"F1484",0,0,0,0,0,0,0,0,0
"F1485",0,0,0,0,0,0,0,0,0
"F1486",0,0,0,0,0,0,0,0,0
"F1487",0,0,0,221183,143484,0,516863,0,0
"F1488",0,0,0,225499,334973,0,739006,0,0
"F1489",0,0,0,194691,217488,0,544343,0,0
"F1490",0,0,0,11219,25687,0,73640,0,0
"F1491",0,0,0,0,0,0,130424,0,0
"F1492",0,0,0,72292,43976,0,15999,0,0
"F1493",614198,0,0,0,0,0,405315,0,0
"F1494",879065,870422,777765,788102,853215,795055,996464,1140051,0
"F1496",0,649533,739624,708085,774794,1138729,915311,0,1111445
"F1497",0,0,0,0,0,0,0,523189,0
"F1498",0,0,0,0,0,0,0,84058,0
"F1499",0,0,0,0,0,0,0,0,0
"F1500",0,0,0,0,0,0,0,0,0
"F1501",0,0,0,0,0,0,0,0,0
"F1502",0,0,0,0,0,0,0,0,0
"F1504",0,0,0,0,0,0,0,0,0
"F1505",0,0,0,0,0,0,0,0,0
"F1507",0,0,0,0,0,0,0,0,0
"F1508",0,0,0,0,0,0,0,0,0
"F1509",0,0,0,0,0,0,0,0,0
"F1510",13927298,11766457,10636319,10284620,10122195,9446981,9326895,9029111,755296
"F1511",0,0,0,0,0,0,0,0,0
"F1512",0,0,0,0,0,0,0,0,0
"F1513",0,0,0,0,0,0,0,0,0
"F1514",0,0,0,0,0,0,0,0,0
"F1515",0,0,0,0,0,0,0,0,0
"F1516",0,0,0,0,0,0,0,0,0
"F1517",0,0,0,0,0,0,0,0,0
"F1518",0,0,0,0,0,0,0,0,0
"F1520",0,0,0,0,0,0,0,0,0
"F1521",0,0,0,0,0,0,0,0,0
"F1522",0,0,0,0,0,0,0,200206,0
"F1523",0,0,0,0,0,0,0,0,0
"F1524",506860,784267,979516,1092690,937350,988448,966819,703311,0
"F1525",96746,177255,152977,241911,217926,152526,241032,190079,0
"F1526",333791,241889,252470,282394,229438,175711,119396,167817,0
"F1527",514689,528301,513744,420659,368998,463174,382680,324733,0
"F1531",0,0,0,0,0,0,0,0,0
"F1532",0,0,0,0,0,0,0,0,0
"F1533",0,0,0,0,0,0,0,0,0
"F1534",0,0,0,0,0,0,0,0,0
"F1535",0,0,0,0,0,0,0,0,0
"F1536",0,0,0,0,0,0,0,0,0
"F1537",0,0,0,0,0,0,0,0,0
"F1538",0,0,0,0,0,0,0,0,0
"F1539",0,0,0,0,0,0,0,0,0
"F1540",0,0,0,0,0,0,0,0,0
"F1543",0,0,0,0,0,0,0,0,0
"F1544",0,0,0,0,0,0,0,0,0
"F1545",0,0,0,0,0,0,0,0,0
"F1546",0,0,0,0,0,0,0,0,0
"F1547",0,0,0,0,0,0,0,0,0
"F1548",0,0,0,0,0,0,0,0,0
"F1549",0,0,0,0,0,0,0,0,0
"F1550",0,0,0,0,0,0,0,0,0
"F1552",0,0,0,0,0,0,0,0,0
"F1554",0,0,0,0,0,0,0,0,0
"F1555",0,0,0,0,0,0,0,0,0
"F1556",71843,139011,97610,107586,196171,522142,477743,407946,0
"F1557",878661,714042,788647,685122,560266,634040,410252,496251,0
"F1558",1333005,775677,876202,908413,889749,1706913,1615312,1492966,0
"F1559",392557,302133,459014,381159,298817,504269,517222,518642,0
"F1560",0,0,0,0,0,0,0,0,0
"F1561",0,0,0,0,0,0,0,0,0
"F1562",0,0,0,0,0,0,0,0,0
"F1563",0,0,0,0,0,0,0,0,0
"F1564",14434090,8534742,7484593,7131180,6483373,4577550,4772089,4593110,0
"F1565",448231555,308897917,252700945,234097515,235890112,262661796,243676147,232427307,0
"F1566",0,0,0,0,0,0,0,0,0
"F1567",0,0,0,0,0,0,0,0,0
"F1570",0,0,0,0,0,0,0,0,0
"F1571",0,0,0,0,0,0,0,0,0
"F1572",0,0,0,0,0,352776,317925,410933,1851071
"F1573",0,0,0,0,0,0,0,0,0
"F1574",0,0,0,0,0,0,0,0,0
"F1575",0,0,0,0,0,0,0,0,0
"F1576",0,0,0,0,0,0,0,0,0
"F1577",0,0,0,0,0,0,0,0,0
"F1578",9916338,10068043,10201965,10358921,10213653,10177965,10118921,10365257,356819
"F1579",0,0,0,0,0,4531298,0,1356350,0
"F1588",2387296,2424271,2626929,2369480,2260406,2803387,2786902,3030914,0
"F1590",0,0,0,0,0,0,0,0,0
"F1591",0,0,0,0,0,0,0,0,0
"F1592",0,0,0,0,0,0,0,0,0
"F1594",0,0,0,0,0,0,0,0,0
"F1595",0,0,0,0,0,0,0,0,0
"F1596",0,0,0,0,0,0,0,0,0
"F1597",0,0,0,0,0,0,0,0,0
"F1598",0,0,0,0,0,0,0,0,0
"F1603",199786,189494,309015,227309,227642,217260,255126,168169,0
"F1605",0,0,0,0,0,0,0,0,0
"F1606",0,0,0,0,0,0,0,0,0
"F1607",0,0,0,0,0,0,0,0,0
"F1610",0,0,0,0,0,0,0,0,0
"F1612",0,0,0,0,0,0,0,0,0
"F1613",0,0,0,0,0,0,0,0,0
"F1614",0,0,0,0,0,0,0,0,0
"F1615",0,0,0,0,0,0,0,0,0
"F1616",0,0,0,0,0,0,0,0,0
"F1617",139492,0,64761,60353,0,0,0,0,0
"F1620",0,0,0,0,0,0,0,0,0
"F1622",0,0,0,0,0,0,0,0,0
"F1623",0,0,0,0,0,0,0,0,0
"F1625",0,0,0,0,0,0,0,0,0
"F1626",10112713,3417366,2491356,1722570,1302703,15394055,9170961,13082640,2287938
"F1627",0,0,0,0,0,0,0,0,0
"F1629",61932,0,0,0,0,0,0,0,0
"F1630",353449,0,0,0,0,0,0,0,0
"F1631",61483,0,0,0,0,0,0,0,0
"F1632",0,0,0,0,0,0,0,0,0
"F1633",13566,0,0,0,0,0,0,0,0
"F1634",8853,0,0,0,0,0,0,0,0
"F1635",0,0,0,0,0,0,0,0,0
"F1636",0,0,0,0,0,0,0,0,0
"F1637",0,0,0,0,0,0,0,0,0
"F1638",2615847,2788952,2815416,2618743,2783210,2623892,2601076,3612421,0
"F1639",0,0,0,0,0,0,0,0,0
"F1641",0,0,0,0,0,0,0,0,0
"F1644",0,11933,45076,48017,96243,120379,36491,130075,0
"F1646",0,0,0,0,0,0,0,0,0
"F1647",0,0,0,0,0,0,0,0,0
"F1649",0,0,0,0,0,0,0,0,0
"F1652",0,0,0,0,0,0,0,0,0
"F1653",0,0,0,255518,0,0,0,0,0
"F1654",0,0,0,85891,0,0,0,0,0
